fieldNumber,fieldSpeciesName,infraSpecificRank,infraSpecificName,otherSpeciesName,altitude,sourceOfCoordinates,coordinatePrecision,coordinateUncertainty,dateCreated,sourceFile,generalNotes,hybridStatus,hybridStatusNotes,archived,nswNumber,sampleDate,bundleNumber,boxNumber,livingCollectionId,populationGeneticsId,collectionNotes,tissueSampleColumn,tissueSampleType,hmNumber,herbariumId,herbariumSpecimenIrn,herbariumSpecimenCollector,herbariumCollectionDate,dateToDart,dartServiceNumber,dartOptimization,dartSequencing,duplicateSampleSent,dartNotes,dateToMtAnnan,destructiveSamplingDate,destructiveSamplingBy,destructiveSamplingSiteName,populationInfoId,phenologyId,eventId,idCurrent,acceptedName,genus,species,provisionalAcceptedStatus,taxonType,locality,nationalPark,natureReserve,peoplePresent,stateConservationArea,stateForest,otherTenure,eventKey,plants10m,adultsPresent,juvenilesPresent,speciesIdConfidence,speciesIdNotes,nativeStatus,populationNotes,reproductiveState,flowers,fruit,dartOrderCount,dartOrderServiceNumbers,projectsString,id,type,date,decimalLongitude,decimalLatitude,geodeticDatum
,Planchonella australis,,,,262.47,GPS,6.0,,2022-09-06 00:18:19.322851+00:00,species_export_05-09-2022 14-22-39.csv,,,,False,NSW1162986,2022-08-31T14:00:00+00:00,,,,,Adult tree 5m+ suckering from roots,,Tissue,,,,,,,,,,,,,,,,popnInfo-2e4347e5,phenology-a35a4844,95d4ef94-e661-4e4a-951b-7bce23e1c454,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Dry Rainforest at the base of Mt Sewaview Resort Private property, south of Koorebang Nature Reserve.",,,"Richard Dimon, Julian Radford-Smith",,,Private property,95d4ef94-e661-4e4a-951b-7bce23e1c454,Only one,Not Sure,Yes,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.2592731,-31.3786315,WGS84
,Planchonella australis,,,,263.39,GPS,5.17,,2022-09-06 00:18:19.322851+00:00,species_export_05-09-2022 14-22-39.csv,,,,False,NSW1162991,2022-08-31T14:00:00+00:00,,,,,Adult approx. 8m tall,,Tissue,,,,,,,,,,,,,,,,popnInfo-2e4347e5,phenology-79a1cbab,95d4ef94-e661-4e4a-951b-7bce23e1c454,True,Planchonella australis,Planchonella,australis,n.a.,ALA,"Dry Rainforest at the base of Mt Sewaview Resort Private property, south of Koorebang Nature Reserve.",,,"Richard Dimon, Julian Radford-Smith",,,Private property,95d4ef94-e661-4e4a-951b-7bce23e1c454,Only one,Not Sure,Yes,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.2592862,-31.3786502,WGS84
,Planchonella australis,,,,38.6,GPS,6.0,,2022-09-06 00:18:19.322851+00:00,species_export_05-09-2022 14-22-39.csv,,,,False,NSW1162827,2022-09-01T14:00:00+00:00,,,,,Large Sapling 1.5m tall. 15m north of walking track,,Tissue,,,,,,,,,,,,,,,,popnInfo-e0a8c7da,phenology-67b0e764,644c8c00-720e-4683-bbbb-2980ee3c199f,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Mungo Brush Rainforest Walking Track,Myall Lakes National Park,,"Richard Dimon, Julian Radford-Smith",,,,644c8c00-720e-4683-bbbb-2980ee3c199f,Only one,Not Sure,Yes,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.3115442,-32.5409927,WGS84
,Planchonella australis,,,,38.13,GPS,6.34,,2022-09-06 00:18:19.322851+00:00,species_export_05-09-2022 14-22-39.csv,,,,False,NSW1162807,2022-09-01T14:00:00+00:00,,,,,Adult tree approx 5m tall,,Tissue,,,,,,,,,,,,,,,,popnInfo-e0a8c7da,phenology-8a4a1e6b,644c8c00-720e-4683-bbbb-2980ee3c199f,True,Planchonella australis,Planchonella,australis,n.a.,ALA,Mungo Brush Rainforest Walking Track,Myall Lakes National Park,,"Richard Dimon, Julian Radford-Smith",,,,644c8c00-720e-4683-bbbb-2980ee3c199f,Only one,Not Sure,Yes,,,,,Sterile,,,1,DPout22-7748,RandR,,,,152.311281,-32.5408233,WGS84
Pb_6,Planchonella brownlessiana,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1070506,2013-01-29T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pb_6,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-1e7f1680,945751be-795f-4d19-a05f-3d3cbdf79973,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Proserpine across bowen corridor,Conway National Park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79973,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
Pb_7,Planchonella brownlessiana,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1070511,2013-01-29T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pb_7,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-877635ec,945751be-795f-4d19-a05f-3d3cbdf79973,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Proserpine across bowen corridor,Conway National Park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79973,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
Pb_8,Planchonella brownlessiana,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1070513,2013-01-29T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pb_8,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-9601c511,945751be-795f-4d19-a05f-3d3cbdf79973,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Proserpine across bowen corridor,Conway National Park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79973,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
Pb_9,Planchonella brownlessiana,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1070518,2013-01-29T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pb_9,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-6dd3303c,945751be-795f-4d19-a05f-3d3cbdf79973,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Proserpine across bowen corridor,Conway National Park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79973,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
Pb_10,Planchonella brownlessiana,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1070514,2013-01-29T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pb_10,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-40df6dc6,945751be-795f-4d19-a05f-3d3cbdf79973,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Proserpine across bowen corridor,Conway National Park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79973,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
Pb_3,Planchonella brownlessiana,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1070510,2013-01-29T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pb_3,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-6eeabcf8,945751be-795f-4d19-a05f-3d3cbdf79973,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Proserpine across bowen corridor,Conway National Park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79973,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
Pb_2,Planchonella brownlessiana,,,,,,,,2019-05-09 14:00:00+00:00,Restore and Renew/DArT sending samples/Tracking forms (well numbers)/Pouteria optimisation.csv,,,,False,NSW1037095,,,,,,Box Project Dispersal; CollectorsID: Pb_2,,Tissue,,,,,,2018-07-30 14:00:00+00:00,DPout18-3661,True,False,False,,,,,,,,No_data_No_data,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Mount Hay (HAY),,,,,,,No_data_No_data,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
Pb_1,Planchonella brownlessiana,,,,,,,,2019-05-09 14:00:00+00:00,Restore and Renew/DArT sending samples/Tracking forms (well numbers)/Pouteria optimisation.csv,,,,False,NSW1037094,,,,,,Box Project Dispersal; CollectorsID: Pb_1,,Tissue,,,,,,2018-07-30 14:00:00+00:00,DPout18-3661,True,False,False,,,,,,,,No_data_No_data,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Mount Hay (HAY),,,,,,,No_data_No_data,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
Pb_4,Planchonella brownlessiana,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1070507,2013-01-29T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pb_4,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-d2d01bb9,945751be-795f-4d19-a05f-3d3cbdf79973,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Proserpine across bowen corridor,Conway National Park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79973,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
Pb_5,Planchonella brownlessiana,,,,,GPS,,,2022-08-12 06:35:01.487621+00:00,species_2022-08-05_Neim+pont.csv,,,,False,NSW1070505,2013-01-29T13:00:00+00:00,,,,,Box Project Dispersal; CollectorsID: Pb_5,,Tissue,,,,,,,,,,,,,,,,popnInfo-206259e8,phenology-670962e4,945751be-795f-4d19-a05f-3d3cbdf79973,True,Planchonella brownlessiana,Planchonella,brownlessiana,Accepted,Provisional,Proserpine across bowen corridor,Conway National Park,,Rob Kooyman,,,,945751be-795f-4d19-a05f-3d3cbdf79973,,,,,,,,,,,0,,Dispersal,,,,148.8013889,-20.42888889,WGS84
10,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172231,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-26db2edc,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
3,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172203,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-96f3adfb,phenology-bff78b89,CooloolaNP_FreshwaterRd_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Freshwater Rd, Cooloola NP",,,Rob Kooyman,,,,CooloolaNP_FreshwaterRd_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,153.092383,-25.948367,WGS84
4,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1160005,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-96f3adfb,phenology-6a8f95f1,CooloolaNP_FreshwaterRd_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Freshwater Rd, Cooloola NP",,,Rob Kooyman,,,,CooloolaNP_FreshwaterRd_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,153.092383,-25.948367,WGS84
5,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172204,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-96f3adfb,phenology-a7868f28,CooloolaNP_FreshwaterRd_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Freshwater Rd, Cooloola NP",,,Rob Kooyman,,,,CooloolaNP_FreshwaterRd_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,153.092383,-25.948367,WGS84
6,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172205,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-96f3adfb,phenology-6b36fa52,CooloolaNP_FreshwaterRd_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Freshwater Rd, Cooloola NP",,,Rob Kooyman,,,,CooloolaNP_FreshwaterRd_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,153.092383,-25.948367,WGS84
7,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172206,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-96f3adfb,phenology-75c82a71,CooloolaNP_FreshwaterRd_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Freshwater Rd, Cooloola NP",,,Rob Kooyman,,,,CooloolaNP_FreshwaterRd_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,153.092383,-25.948367,WGS84
8,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172207,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-96f3adfb,phenology-4aefd1e7,CooloolaNP_FreshwaterRd_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Freshwater Rd, Cooloola NP",,,Rob Kooyman,,,,CooloolaNP_FreshwaterRd_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,153.092383,-25.948367,WGS84
9,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172230,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-cd937d11,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
8,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172229,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-09729ddc,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
7,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172228,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-cd4c58f9,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
6,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172227,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-76212ce3,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
5,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172226,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-6350267c,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
4,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172225,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-676f463d,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
3,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172224,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-e70f0c07,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
2,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172223,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-289cfbf4,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
1,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172222,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-797f04c2,ByfieldNP_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Byfield NP,,,Rob Kooyman,,,,ByfieldNP_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,150.670917,-22.83695,WGS84
10,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1159971,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-96f3adfb,phenology-acc9e3b4,CooloolaNP_FreshwaterRd_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Freshwater Rd, Cooloola NP",,,Rob Kooyman,,,,CooloolaNP_FreshwaterRd_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,153.092383,-25.948367,WGS84
9,Planchonella chartacea,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1159966,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-96f3adfb,phenology-bae7d421,CooloolaNP_FreshwaterRd_Kooyman_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Freshwater Rd, Cooloola NP",,,Rob Kooyman,,,,CooloolaNP_FreshwaterRd_Kooyman_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,153.092383,-25.948367,WGS84
,Pouteria chartacea,,,,,,,,2019-05-09 14:00:00+00:00,Restore and Renew/DArT sending samples/Tracking forms (well numbers)/Pouteria optimisation.csv,,,,False,NSW1037098,,,,,,,,Tissue,,,,,,2018-07-30 14:00:00+00:00,DPout18-3661,True,False,False,,,,,,,,No_data_No_data,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Mount Hay (HAY),,,,,,,No_data_No_data,,,,,,,,,,,0,,,,,,,,
,Pouteria chartacea,,,,,,,,2019-05-09 14:00:00+00:00,Restore and Renew/DArT sending samples/Tracking forms (well numbers)/Pouteria optimisation.csv,,,,False,NSW1037097,,,,,,,,Tissue,,,,,,2018-07-30 14:00:00+00:00,DPout18-3661,True,False,False,,,,,,,,No_data_No_data,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,Mount Hay (HAY),,,,,,,No_data_No_data,,,,,,,,,,,0,,,,,,,,
12,Planchonella chartacea,,,,,,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172221,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-dc0c657b,CodoolaNP_Kooyman_FreshwaterPicnicArea_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Codoola NP, Freshwater Picnic Area",,,Rob Kooyman,,,,CodoolaNP_Kooyman_FreshwaterPicnicArea_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,,,
11,Planchonella chartacea,,,,,,,,2022-08-12 02:13:23.740761+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1172220,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-1f299f75,phenology-7cec110e,CodoolaNP_Kooyman_FreshwaterPicnicArea_2013,True,Planchonella chartacea,Planchonella,chartacea,n.a.,ALA,"Codoola NP, Freshwater Picnic Area",,,Rob Kooyman,,,,CodoolaNP_Kooyman_FreshwaterPicnicArea_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,,,
3,Planchonella pohlmaniana,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1040053,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-fd192ca9,phenology-1f740cda,Meunga_Intake_AF_2013,True,Planchonella pohlmaniana,Planchonella,pohlmaniana,n.a.,ALA,Meunga Creek,,,Rob Kooyman,,,,Meunga_Intake_AF_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,145.8961,-18.26478,WGS84
,Pouteria pohlmaniana hairy,,,,,,,,2019-05-09 14:00:00+00:00,Restore and Renew/DArT sending samples/Tracking forms (well numbers)/Pouteria optimisation.csv,,,,False,NSW1037098hairy,,,,,,,,Tissue,,,,,,2018-07-30 14:00:00+00:00,DPout18-3661,True,False,False,,,,,,,,No_data_No_data,True,Planchonella pohlmaniana,Planchonella,pohlmaniana,n.a.,ALA,Mount Hay (HAY),,,,,,,No_data_No_data,,,,,,,,,,,0,,,,,,,,
,Pouteria pohlmaniana,,,,,,,,2019-05-09 14:00:00+00:00,Restore and Renew/DArT sending samples/Tracking forms (well numbers)/Pouteria optimisation.csv,,,,False,NSW1037100,,,,,,,,Tissue,,,,,,2018-07-30 14:00:00+00:00,DPout18-3661,True,False,False,,,,,,,,No_data_No_data,True,Planchonella pohlmaniana,Planchonella,pohlmaniana,n.a.,ALA,Mount Hay (HAY),,,,,,,No_data_No_data,,,,,,,,,,,0,,,,,,,,
1,Planchonella pohlmaniana,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1037099,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-fd192ca9,phenology-298c3150,Meunga_Intake_AF_2013,True,Planchonella pohlmaniana,Planchonella,pohlmaniana,n.a.,ALA,Meunga Creek,,,Rob Kooyman,,,,Meunga_Intake_AF_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,145.8961,-18.26478,WGS84
2,Planchonella pohlmaniana,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1040052,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-fd192ca9,phenology-1d4da3dd,Meunga_Intake_AF_2013,True,Planchonella pohlmaniana,Planchonella,pohlmaniana,n.a.,ALA,Meunga Creek,,,Rob Kooyman,,,,Meunga_Intake_AF_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,145.8961,-18.26478,WGS84
4,Planchonella pohlmaniana,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1040054,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-fd192ca9,phenology-674883f7,Meunga_Intake_AF_2013,True,Planchonella pohlmaniana,Planchonella,pohlmaniana,n.a.,ALA,Meunga Creek,,,Rob Kooyman,,,,Meunga_Intake_AF_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,145.8961,-18.26478,WGS84
5,Planchonella pohlmaniana,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1040055,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-fd192ca9,phenology-0956347a,Meunga_Intake_AF_2013,True,Planchonella pohlmaniana,Planchonella,pohlmaniana,n.a.,ALA,Meunga Creek,,,Rob Kooyman,,,,Meunga_Intake_AF_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,145.8961,-18.26478,WGS84
6,Planchonella pohlmaniana,,,,,GPS,,,2022-08-12 02:10:47.134476+00:00,species_2022-08-05_AF_P6.csv,,,,False,NSW1040056,2012-12-31T13:00:00+00:00,,,,,Project Rainforest bioplatforms; Box 002,,Tissue,,,,,,,,,,,,,,,,popnInfo-fd192ca9,phenology-cd51e389,Meunga_Intake_AF_2013,True,Planchonella pohlmaniana,Planchonella,pohlmaniana,n.a.,ALA,Meunga Creek,,,Rob Kooyman,,,,Meunga_Intake_AF_2013,,,,,,,,,,,0,,Rainforest bioplatforms,,,,145.8961,-18.26478,WGS84
